;Kingdom;Phylum;Class;Order;Family;Genus
ASV_295;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_296;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_297;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_298;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_299;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_300;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_301;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_302;Bacteria;Chloroflexi;TK30;NA;NA;NA
ASV_303;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_304;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_305;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;NA
ASV_306;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_307;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_308;Bacteria;Spirochaetota;Leptospirae;Leptospirales;Leptospiraceae;NA
ASV_309;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_310;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_311;Bacteria;Nitrospirota;Nitrospiria;Nitrospirales;Nitrospiraceae;Nitrospira
ASV_312;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_313;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_314;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_315;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_316;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3
ASV_317;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_318;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_319;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_320;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_321;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Pseudoalteromonas
ASV_322;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_323;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_324;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_325;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_326;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_327;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_328;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_329;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_330;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib
ASV_331;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_332;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_333;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_334;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Cenarchaeum
ASV_335;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas
ASV_336;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_337;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Prochlorococcus MIT9313
ASV_338;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_339;Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Cyclobacteriaceae;Fulvitalea
ASV_340;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_341;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_342;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_343;Archaea;Nanoarchaeota;Nanoarchaeia;Woesearchaeales;SCGC AAA011-D5;NA
ASV_344;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_345;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_346;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_347;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_348;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_349;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_350;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_351;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_352;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_353;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_354;Bacteria;Chloroflexi;NA;NA;NA;NA
ASV_355;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_356;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_357;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_358;Bacteria;Deinococcota;Deinococci;Deinococcales;Trueperaceae;Truepera
ASV_359;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_360;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_361;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_362;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_363;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Magnetospiraceae;NA
ASV_364;Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria Incertae Sedis;Unknown Family;Endothiovibrio
ASV_365;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_366;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;MSB-1D1
ASV_367;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_368;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Cenarchaeum
ASV_369;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_370;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_371;Bacteria;Elusimicrobiota;Elusimicrobia;MVP-88;NA;NA
ASV_372;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_373;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_374;Bacteria;Actinobacteriota;Acidimicrobiia;Actinomarinales;NA;NA
ASV_375;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_376;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_377;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_378;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_379;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_380;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;Cyanobium PCC-6307
ASV_381;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;Cerasicoccus
ASV_382;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_383;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_384;Bacteria;Proteobacteria;Gammaproteobacteria;JTB23;NA;NA
ASV_385;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_386;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;NA
ASV_387;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_388;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_389;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_390;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_391;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_392;Bacteria;Proteobacteria;Alphaproteobacteria;Puniceispirillales;EF100-94H03;NA
ASV_393;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_394;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_395;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_396;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_397;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_398;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_399;Bacteria;AncK6;NA;NA;NA;NA
ASV_400;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_401;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_402;Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 15;NA;NA
ASV_403;Bacteria;NB1-j;NA;NA;NA;NA
ASV_404;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ia
ASV_405;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_406;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_407;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_408;Bacteria;Chloroflexi;JG30-KF-CM66;NA;NA;NA
ASV_409;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_410;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_411;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_412;Bacteria;Acidobacteriota;Acidobacteriae;Subgroup 12;NA;NA
ASV_413;Bacteria;NB1-j;NA;NA;NA;NA
ASV_414;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum
ASV_415;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_416;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_417;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopelagicus
ASV_418;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_419;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_420;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae;Vibrio
ASV_421;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_422;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_423;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_424;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_425;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_426;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_427;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_428;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_429;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_430;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_431;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_432;Bacteria;NB1-j;NA;NA;NA;NA
ASV_433;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_434;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_435;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_436;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_437;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_438;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_439;Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Burkholderia-Caballeronia-Paraburkholderia
ASV_440;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Cryomorphaceae;NA
ASV_441;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_442;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_443;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_444;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;DEV007;NA
ASV_445;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;CL500-3
ASV_446;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_447;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_448;Bacteria;Cyanobacteria;Cyanobacteriia;Synechococcales;Cyanobiaceae;[Synechococcus] spongiarum group
ASV_449;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_450;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_451;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_452;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_453;Bacteria;Proteobacteria;Alphaproteobacteria;SAR11 clade;Clade I;Clade Ib
ASV_454;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_455;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_456;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_457;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_458;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_459;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_460;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_461;Bacteria;Proteobacteria;Gammaproteobacteria;HOC36;NA;NA
ASV_462;Bacteria;Acidobacteriota;Subgroup 11;NA;NA;NA
ASV_463;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_464;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_465;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Albidovulum
ASV_466;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_467;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_468;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_469;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_470;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;JTB255 marine benthic group
ASV_471;Bacteria;AncK6;NA;NA;NA;NA
ASV_472;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_473;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_474;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_475;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_476;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_477;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_478;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_479;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_480;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_481;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_482;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae;SUP05 cluster
ASV_483;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Epibacterium
ASV_484;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_485;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_486;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Pseudahrensia
ASV_487;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_488;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_489;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_490;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_491;Bacteria;Nitrospinota;P9X2b3D02;NA;NA;NA
ASV_492;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Blastopirellula
ASV_493;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_494;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;Tenacibaculum
ASV_495;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_496;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_497;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;FS142-36B-02
ASV_498;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_499;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Cenarchaeum
ASV_500;Bacteria;Proteobacteria;Alphaproteobacteria;AT-s3-44;NA;NA
ASV_501;Bacteria;Proteobacteria;Alphaproteobacteria;Defluviicoccales;NA;NA
ASV_502;Bacteria;Actinobacteriota;Thermoleophilia;Gaiellales;NA;NA
ASV_503;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_504;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_505;Bacteria;Acidobacteriota;Subgroup 21;NA;NA;NA
ASV_506;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_507;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_508;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_509;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_510;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_511;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_512;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_513;Bacteria;Chloroflexi;TK17;NA;NA;NA
ASV_514;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_515;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_516;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_517;Bacteria;Bacteroidota;Rhodothermia;Rhodothermales;Rhodothermaceae;NA
ASV_518;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_519;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_520;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_521;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_522;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_523;Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rubripirellula
ASV_524;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_525;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_526;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_527;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_528;Bacteria;PAUC34f;NA;NA;NA;NA
ASV_529;Bacteria;Proteobacteria;Gammaproteobacteria;Coxiellales;Coxiellaceae;Coxiella
ASV_530;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_531;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_532;Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;KI89A clade;NA
ASV_533;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_534;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_535;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_536;Bacteria;Acidobacteriota;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Subgroup 10
ASV_537;Bacteria;Acidobacteriota;Vicinamibacteria;Vicinamibacterales;NA;NA
ASV_538;Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA;NA
ASV_539;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_540;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_541;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_542;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_543;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_544;Bacteria;Proteobacteria;Gammaproteobacteria;Nitrosococcales;Nitrosococcaceae;AqS1
ASV_545;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_546;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_547;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_548;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_549;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_550;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_551;Bacteria;Proteobacteria;Gammaproteobacteria;EPR3968-O8a-Bc78;NA;NA
ASV_552;Bacteria;Gemmatimonadota;PAUC43f marine benthic group;NA;NA;NA
ASV_553;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_554;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
ASV_555;Bacteria;Proteobacteria;Gammaproteobacteria;Steroidobacterales;Woeseiaceae;JTB255 marine benthic group
ASV_556;Bacteria;Chloroflexi;NA;NA;NA;NA
ASV_557;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_558;Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae;NS5 marine group
ASV_559;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_560;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_561;Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae;Spirochaeta
ASV_562;Bacteria;NA;NA;NA;NA;NA
ASV_563;Bacteria;Chloroflexi;TK10;NA;NA;NA
ASV_564;Bacteria;Verrucomicrobiota;Verrucomicrobiae;Opitutales;Puniceicoccaceae;NA
ASV_565;Bacteria;Entotheonellaeota;Entotheonellia;Entotheonellales;Entotheonellaceae;NA
ASV_566;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_567;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;NA
ASV_568;Bacteria;Proteobacteria;Gammaproteobacteria;UBA10353 marine group;NA;NA
ASV_569;Archaea;Crenarchaeota;Nitrososphaeria;Nitrosopumilales;Nitrosopumilaceae;Candidatus Nitrosopumilus
ASV_570;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae;Algicola
ASV_571;Bacteria;Dependentiae;Babeliae;Babeliales;UBA12411;NA
ASV_572;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_573;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA
ASV_574;Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA;NA
ASV_575;Bacteria;Acidobacteriota;Acidobacteriae;PAUC26f;NA;NA
ASV_576;Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae;Alteromonas
ASV_577;Bacteria;Actinobacteriota;Acidimicrobiia;Microtrichales;Microtrichaceae;Sva0996 marine group
ASV_578;Bacteria;Acidobacteriota;Vicinamibacteria;Subgroup 9;NA;NA
ASV_579;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_580;Bacteria;SAR324 clade(Marine group B);NA;NA;NA;NA
ASV_581;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_582;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_583;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;Urania-1B-19 marine sediment group
ASV_584;Bacteria;Gemmatimonadota;BD2-11 terrestrial group;NA;NA;NA
ASV_585;Bacteria;Chloroflexi;Dehalococcoidia;SAR202 clade;NA;NA
ASV_586;Bacteria;Planctomycetota;Phycisphaerae;Phycisphaerales;Phycisphaeraceae;JL-ETNP-F27
ASV_587;Bacteria;Acidobacteriota;Subgroup 11;NA;NA;NA
ASV_588;Bacteria;Chloroflexi;Anaerolineae;Caldilineales;Caldilineaceae;NA
ASV_589;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_590;Bacteria;Dadabacteria;Dadabacteriia;Dadabacteriales;NA;NA
ASV_591;Bacteria;Chloroflexi;Anaerolineae;SBR1031;A4b;NA
ASV_592;Bacteria;Myxococcota;bacteriap25;NA;NA;NA
