Feature_name;Group;364_203.22013_58.08;366_151.03313_60.77;1606_241.99908_60.98;1601_218.98167_61.22;1604_182.95986_61.23;370_154.13169_62.52;371_145.16729_62.84;372_168.1479_63.46;1611_185.95768_66.68;1613_169.98359_67.8;1614_162.01821_67.68;1615_235.16304_67.96;378_180.00438_68.96;1625_190.04718_68.03;380_143.07916_69.46;1624_198.08495_69.22;1632_179.00245_69.58;1640_140.03628_69.5;1645_146.11527_69.93;1668_184.0651_69.63;1619_168.06684_69.51;1626_187.10489_69.52;1634_162.11089_69.35;1638_155.07952_69.96;1659_144.09935_70.83;1660_190.10454_70.07;1648_176.12525_71.18;1649_200.11988_71.6;1653_212.10215_71.84;1679_196.07246_71.6;1680_170.11511_71.61;1698_174.11287_71.3;1664_185.08854_71.26;1666_204.12147_71.58;1686_241.15237_72.64;1654_199.10465_72.11;1713_201.08432_75.17;402_204.13031_89.27;1717_176.12565_89.24;1722_206.13452_89.11;1716_199.10457_89.13;1731_268.1032_89.91;1735_154.05885_89.32;1734_136.05966_90.88;1750_137.04436_94.87;1752_241.15223_94.47;1753_148.11271_97.63;1754_152.05471_98.37;1757_201.08427_103.37;1760_218.13531_103.75;413_254.16062_105.79;1766_136.04902_108.81;415_189.09992_109.32;1769_160.07509_115.28;1773_212.08909_122.86;418_177.09981_123.6;423_367.14706_131.15;1779_166.08435_140.44;428_177.09945_169.36;437_243.1679_250.96;439_133.07411_252.24;1827_188.06824_252.44;442_230.20851_254.34;447_227.17278_268.07;1839_206.04277_275.93;450_193.09308_285.18;454_144.07941_287.22;1849_188.06838_303.97;1850_247.14195_304.15;467_334.14902_324.25;468_316.20948_330.36;473_287.23111_342.45;479_201.13422_350.97;503_234.99398_365.57;513_173.10377_382.22;553_205.07665_434.84;556_207.07459_435.5;558_325.05386_437.97;561_1020.95076_445.78;565_816.56357_446.61;570_1020.20166_447.52;593_1014.69279_462.37;599_1013.19041_463.43;620_1007.68216_479.87;625_1343.57179_481.65;632_174.18259_485.52;633_218.20877_485.54;639_264.01555_489.03;1884_569.04746_504.2;655_328.13833_505.28;677_271.02398_521.86;1888_539.0388_522.08;1890_541.03354_523.3;701_179.02513_565.88;710_209.11453_575.28;714_1214.26845_580.73;1904_234.22096_580.58;721_608.29114_581.69;726_228.22168_590.51;1912_234.22148_602.44;732_1379.64686_615.29;737_615.30077_616.12;767_243.24532_647.52;1939_561.50676_660.38;788_209.11475_663.55;820_274.27219_699.53;843_698.26951_744.54;847_230.24538_748.61;1980_522.29567_790.19;1983_482.24702_809.77;885_258.2772_838.75;1991_542.31997_846.88;2007_502.28847_877.11;2013_685.33428_884.07;2022_544.33574_897.56;2025_280.26107_901.53;2031_570.35324_908.5;2034_296.25595_912.22;912_286.3087_924.94;2041_897.53246_927.29;916_226.2135_931.49;2054_496.33453_941.01;2071_522.35108_967.83;2083_482.35506_987.63;953_1057.5688_1015.74;954_278.24578_1015.91;2100_228.22982_1015.27;962_443.34761_1023.55;2106_496.37124_1030.26;972_329.20945_1034.55;975_540.39813_1035.94;2112_254.2473_1044.75;2114_238.22241_1044.74;2118_534.35213_1051.55;2120_254.24524_1060;2127_510.3875_1069.92;2126_524.36706_1070.53;2131_242.2454_1074.03;1018_210.18185_1078.78;1019_165.16176_1078.78;1021_179.17593_1078.79;2132_280.26335_1078.77;2147_280.26224_1092.33;1038_268.26225_1098.97;1039_269.26482_1099.24;2155_1059.58428_1101.2;2156_280.26179_1102.9;2169_256.26104_1118.22;1052_539.38398_1121.25;2174_345.23995_1126.32;2180_256.26355_1129.93;1059_257.26346_1131.3;1062_681.4495_1135.36;1063_268.26181_1137.12;2193_593.39834_1142.55;2202_549.37115_1145.7;2203_505.34513_1148.11;1083_248.24319_1149.83;2213_563.55152_1150.38;1096_212.1974_1150.74;1101_283.2835_1150.83;1104_285.28632_1151;2225_282.27977_1164.14;2232_270.27801_1167.37;1122_308.2922_1174.1;2244_270.27745_1183.18;1142_694.44723_1198.07;1147_296.29296_1199.34;1149_297.29503_1199.71;1187_559.88725_1217.32;1214_284.29457_1233.12;1220_838.58772_1236.82;1221_837.58678_1236.88;1223_793.56_1240.39;1233_749.53318_1243.69;2323_310.31029_1243.8;1245_705.50761_1246.95;1248_661.48128_1250.2;1250_662.48547_1250.62;1255_617.45706_1253.47;1257_573.42982_1256.36;2336_310.30884_1256.43;2343_529.40283_1259.39;2348_485.37577_1262.03;1397_598.8996_1305.8;1477_821.591_1327.95;1484_777.56465_1330.88;1485_778.56682_1330.9;1489_733.54019_1333.77;2505_689.51418_1336.65;1494_640.53264_1339.57;2519_645.48851_1339.54;2518_646.49167_1340.12;2524_601.46238_1342.59;1498_557.43608_1345.13;2539_513.40891_1347.58;1499_469.38106_1349.61
454_Conorete.pourtalesi;3.Lower rariphotic;259.1938477;24599.1582;574732.6875;239891.5781;18082.26758;0;0;0;14141.24121;33065.0625;0;2143.319336;8998.948242;0;669488.8125;29086.09766;131474.75;6879.062012;14896.11426;9756.862305;0;5290.257324;94095.5;500950.9375;0;10088.90723;42323.11719;16628.24609;2785.94043;20894.41797;10447.96973;123918.1328;2239.817871;17838.86328;2995.201172;0;775620.0625;0;7085.268555;5564.564453;1030.710938;53757.16016;632302.75;51182.35156;0;4795.345215;0;5907.617676;2990436.5;6055.788574;16396.21289;209545.6563;210398.25;2799036.75;0;0;8266.378906;21088.52148;6186.087891;0;11965.86621;30495.05078;3216.342041;9336.460938;1966922.25;0;33383.95313;0;0;98254.92969;7020.294922;0;0;3735539.5;46605.50781;236524.6563;6352.049805;0;0;0;0;0;0;0;0;1515.74707;6526.320313;221830.4375;2590544.75;0;3246283.5;14600000;13100000;70032.28906;43513.05469;0;0;0;0;0;0;0;0;0;12913.3252;7895.925293;0;55030.48828;0;0;21078.27734;1722.766724;11104.61035;7081.013184;4366.703613;40346.29297;45045.29688;10957.06836;14033.17578;174.5825195;32987.85547;37150.80859;1501.237549;383641.125;0;31934.20117;260844.4688;0;0;0;0;999103.6875;10364.8252;0;56080.89453;0;48105.79297;51365.00391;8535.550781;17335.14648;23182.75586;832375.125;463610.3438;189128.2969;26734.9375;695.0546875;237540.8438;71918.82813;760.5769043;0;1791701.875;259549.0156;18290.8418;37565.37891;48788.24609;52157.23047;77148.14063;31763.19727;796458.25;37775.42188;2700407.75;18726.01563;2341777.25;226444.7188;23470.56055;47234.48438;26014.71484;81006.35938;12143.28906;9082.234375;1253154.25;7863.767578;30142.07422;32677.02344;34020.32031;1195595.25;45839.55859;40602.61328;11332.01758;30704.83984;22885.65039;262747.875;23956.76172;29198.13281;32120.20313;22430.26367;58261.92578;20460.47266;99194.15625;131573.6563;31808.52344;126209.9453;41141.91797;117512.0547;120023.125;95357.70313;37989.19141
455_Conorete.pourtalesi;3.Lower rariphotic;0;16999.01758;137707.1563;61005.40234;5773.030273;0;0;0;1215.424072;2035.487061;31043.39258;0;0;0;13396.76758;3442.08252;7349.492188;66359.72656;452.479248;4930.757813;0;4538.365234;13542.87598;21247.01563;2442.248779;1086.305908;10639.88477;19057.33984;4524.132813;36942.14063;2046.990601;4219.648438;2401.702148;15423.11328;0;658.052124;8832.240234;0;0;0;0;10397.02148;8119.315918;2099.076172;1104.850708;0;0;1222.218262;48517.41406;1017.167297;4637.767578;1836.202026;3857.908936;10489.22949;0;378.0575562;0;2379.00415;0;0;240.0186768;1512.482178;86.87026978;1045.096191;386083.2813;0;304.4998169;0;145.8606567;900.1928711;1224.886597;0;0;0;5051.42041;35833.25781;3773.682129;0;0;0;0;0;0;0;0;1198.065918;3761.978271;1105.558472;102283.6406;0;105611.0938;923063.625;739964.5625;5708.874512;30321.64844;0;0;0;0;0;0;0;0;0;5793.230957;4303.458008;0;41838.89844;0;0;13868.60547;5433.571289;5395.84082;7500.279785;7047.941895;25853.37109;0;2730.483643;9306.086914;253.7384033;29950.32617;2372.055176;356.4135742;11525.79004;0;58411.72656;188736.375;0;0;0;0;758181.25;7283.134766;0;32914.53906;0;21667.78711;47465.11328;5462.871094;16088.62012;13870.61621;589112.875;270818.0625;151710.4688;25930.10742;0;46746.51953;50104.53125;0;0;1166208.75;134338.7813;15287.33984;31106.88672;41680.95703;62752.61719;70693.41406;26068.47656;558993.625;29643.78516;1563908.25;18223.34766;1125640.125;185862.4688;18087.29102;44600.66016;19971.0293;60694.70703;10545.15234;0;632018.6875;6676.127441;25088.02148;31032.42969;25058.68164;429997.5625;37218.25;35558.84766;12437.37695;29290.19922;27350.46484;73823.02344;25987.87891;17724.82227;22887.0332;20950.50781;42809.72266;16783.9668;89817.09375;118044.2109;27783.79883;114675.1875;38752.26563;109476.8828;95877.55469;95781.26563;39100.65625
580_Dictyoplax.lecus.;3.Lower rariphotic;0;20476.18359;306725.3125;161812.7031;22099.53711;0;0;0;7893.30957;75347.95313;12505.49414;0;3186.021484;0;24526.52539;0;60567.82813;6704.209473;28481.20117;0;0;1026.666016;39950.65625;14063.13965;26438.16602;7359.38916;19452.63086;6801.054199;0;0;40107.90234;12839.04785;236.0807953;24353.14648;490.5578613;212.9079895;276.565033;0;0;1795.807739;355.6953125;12309.62109;0;1735.671143;853.385437;1000.384277;0;1585.320068;6172.702148;2864.650635;294.3369141;0;0;118.5523682;0;0;0;4385.748535;0;0;12621.42188;3125.656982;4029.730957;112.4237061;0;0;1163.801514;0;616.4763794;0;5785.052246;0;0;4481.21875;13115.69824;75020.6875;3803.948486;0;0;0;0;0;0;0;0;843.3530884;1999.336792;213.1530762;41796.63281;3847.455322;4102.067383;98713.20313;76109.53906;7699.193848;56009.77344;0;0;0;0;0;0;0;0;0;24155.51172;4372.802734;0;23429.74023;0;0;11387.12207;29853.00391;2031.670532;3845.357666;39043.97656;22423.52344;497.3430176;3963.856201;6249.753418;0;35536.29297;7810.16748;6166.291016;9769.568359;0;95394.83594;304941.9063;0;0;0;0;895071;9420.466797;1007.346436;48401.51953;0;86966.47656;51583.02344;8333.466797;21113.72852;18147.06055;778325.0625;364939.6563;228501.9063;32692.05664;0;103672.8516;63128.87109;5602.595703;0;1826386.375;221440.2969;20462.94336;35095.25391;47257.20313;57441.82031;103683.9375;28822.36133;836437.6875;38058.23438;2757450.5;16962.94141;2039201.25;267082.7188;23861.3418;53438.91797;23363.42969;73311.54688;15932.73926;17061.60547;983624.875;12255.60156;27921.78516;40571.87891;28355.8125;558991.8125;46662.39063;42256.38672;12263.21484;41394.64063;34601.72266;112332.3984;28413.34961;27712.65625;45197.95313;16704.09961;57849.96094;18971.21875;107801.5078;130812.2891;37385.23828;130825.0938;36844.03516;110989.8984;118654.1406;100562.4219;43502.86328
581_Verrucocoeloidea.liberatorii;2.Upper rariphotic;0;21513.82227;505396.9688;180077.6719;26355.92969;0;0;0;8652.776367;67700.25;0;0;2223.993164;0;111955.0234;17571.63867;61735.94531;6728.833496;5567.30957;5117.517578;7492.043945;3350.169922;21489.78516;247877.0781;3394.720947;9763.244141;36124.85156;8607.256836;23611.51953;0;11276.91211;53817.9375;4104.403809;109267.3281;0;0;42955.03516;107582.3359;0;3835.344971;0;22825.33203;12876.20215;6518.678711;0;1564.172363;0;4004.011963;251643.5469;794.053833;1483.666992;4184.157715;72736.01563;252308.2813;298.9002991;19335.41211;356.5549316;2269.376465;0;0;10921.72266;1993.14502;6136.313477;940.4016113;0;0;5066.53418;0;506.6323242;0;8928.380859;0;0;491795.4375;24426.91602;149096.3125;7581.217285;0;0;0;0;0;0;0;0;1269.914795;3081.448242;0;446551.5313;35716.31641;592603;3549982.75;2708105.25;28223.39258;18433.03516;0;0;0;0;0;0;0;0;0;4518.161133;3471.465088;0;15492.64648;0;0;6084.666992;22515.83789;950.2331543;425.5174255;41052.41406;11360.08398;2100.205078;4140.538574;2788.556152;0;25256.5957;8324.688477;2088.374512;32942.89844;0;27633.20313;220558.9531;0;0;1257.971436;0;876336.6875;5950.281738;0;33266.05859;0;89334.35156;46611.21875;8833.431641;16321.80273;18942.28125;570316.75;320787.125;190821.7969;29828.01953;0;146842.4688;47162.06641;2533.616455;0;1466132.5;251907.7344;10117.6709;38513.92188;33940.18359;65679.60156;66473.82031;28329.41797;456034.875;34797.58984;2149408.75;16956.83203;2177736.5;216118.1875;20233.40625;39918.25781;12441.92285;54384.54297;11521.96387;10163.50488;1008465.375;7066.339355;23873.25977;19857.91992;30975.53516;676206.8125;30531.26953;27223.21289;8083.164551;29913.67188;25936.09766;129244.625;22035.4043;19804.10352;25329.65234;20356.69531;49076.99219;18284.61133;83126.5625;113172.8906;33079.24609;107168.7344;35191.26953;98570.67969;86495.71094;78097.28125;36621.12109
582_Verrucocoeloidea.liberatorii;2.Upper rariphotic;0;13860.38574;356494.4063;155111.75;20909.00586;0;0;0;7023.978516;43975.00391;17873.66602;0;3019.47168;0;68379.42969;15850.78027;43563.51953;3372.828369;2001.607056;11563.93262;0;9643.061523;27944.14258;144658.8281;0;11183.92871;32901.27344;7745.453613;26615.33594;1210.338501;2179.716553;38185.69922;2485.343506;175484.4219;634.5951538;0;40331.26172;160483.9375;0;3661.619385;2276.316162;16610.75;12426.88379;1522.729492;0;0;0;622.8900757;172258;2686.364746;1863.861694;2852.106201;48095.70313;168380.7656;0;12503.18066;1861.805786;3101.81665;0;0;7598.631348;1802.613525;4215.055664;0;24290.04688;0;5730.863281;139.1252441;928.5255127;0;5715.137207;0;0;93786.875;11658.18555;90796.46094;3256.265137;0;0;0;0;0;0;0;0;379.7771912;2569.185547;12717.05371;311729.0938;211036.4063;476601.375;2884052;2152328.75;14337.3457;27943.83984;0;0;0;0;0;0;0;0;0;10998.51563;2944.2146;0;20615.29297;0;0;12848.7041;22838.9668;3172.621338;2840.306396;49398.53906;33909.87891;1855.874878;3901.383789;8388.580078;0;51702.94141;8394.03125;1563.561035;29279.30859;0;42650.38281;438312.3438;0;0;954.140625;0;1387222.375;11107.35059;0;91752.91406;0;111715.8906;84092.96094;17433.39453;23225.49805;27891.96875;1087706.625;416298.125;330200.7813;50487.8125;0;179332.2656;97338.1875;13055.21289;0;2550864;324498.875;19180.94727;68189.96875;38180.02734;66392.24219;109519.5469;32931.01953;1174126.25;36858.84766;2464807;19827.14453;2471305;365131.3125;30332.93555;80201.55469;27403.73438;102411.3438;19952.79297;15060.70898;1398381.375;11532.19336;30948.72461;42155.42188;44119.20703;737197.375;49200.08203;54838.42578;15392.89453;37840.875;36944.08984;156760.0625;37868.94141;32053.81055;49020.16016;19500.2793;63786.00391;20559.45703;110910.0781;144772.4688;44102.66016;144842.7188;41779.81641;132181.3438;121650.6328;113776.1953;42765.70703
583_Verrucocoeloidea.liberatorii;2.Upper rariphotic;0;26098.16211;494054.375;210604.5313;27518.17383;0;0;0;9551.435547;45009.09766;7259.57373;0;1576.379883;0;80698.09375;16803.07813;43931.98438;7598.513672;4561.021484;9826.671875;0;3737.619873;18765.58594;194975.4844;0;6426.042969;34478.00781;4587.669922;24648.42188;0;7555.161133;43738.71875;1172.182129;108581.6328;937.7439575;2126.092041;30644.53906;119279.8281;532.2923584;3724.754639;305.2001953;22811.56055;38445.28906;4100.92334;0;0;0;612.8287964;157168.75;542.2769165;0;2099.688477;36569.76563;183981.2031;0;0;13335.0127;3710.724365;0;0;11042.02246;3684.819092;4249.819824;3874.766846;0;72.56439209;4173.517578;0;0;0;10254.99902;0;0;284430.375;14460.62695;147491.3438;6032.515137;0;0;795.3587036;0;0;0;3860.315674;0;2137.720703;15027.84668;15176.98047;194037.7344;150025.75;486866.0938;3300181;2447145.75;23933.71094;91786.30469;0;0;0;0;0;0;0;0;0;38385.08203;8159.57959;0;11919.51855;0;0;4060.085938;14305.31543;3997.029053;18218.95703;21029.32617;10906.14941;2169.847656;3825.973389;1585.038696;0;40041.51172;3695.056396;275.9326172;21267.73438;0;94436.03906;277672;0;309.6855469;0;0;1067849.5;7456.932129;0;48019.53516;0;55192.35547;54317.22656;10735.53418;15307.53418;18712.13477;762728.9375;456397.3125;198821.1563;28957.56836;0;134191.125;67060.57813;491.2670898;0;1468913.125;193844.2188;19211.81445;39783.03125;37709.50781;48661.96484;79975.89063;35986.11719;791524.8125;42015.58594;2516148.5;16425.36328;1722828.375;227551.6406;20950.54297;53273.04688;3172.704102;80073.22656;9551.514648;7211.910645;951706.5;7811.038086;21787.67578;27678.06055;35104.0625;678392.5625;32527.35742;30679.10547;7725.61377;29978.00781;30898.41797;157667.7656;27187.70703;21752.79883;25747.61523;26196.08984;48476.28516;16536.07813;73850.47656;93158.24219;45197.00781;96089.49219;29355.86914;95819.96875;92683.98438;73029.23438;34901.78125
584_Dactylocalyx.pumiceus;2.Upper rariphotic;0;11606.45313;158210.1094;75175.39063;7913.078125;0;0;0;27704.80664;85269.00781;131875.5781;115525.7031;68603.97656;0;20844.50781;0;719818.1875;84837.85938;64634.48047;2700.050781;0;12267.85059;42190.65625;10787.30762;121954.5156;23625.65625;11908.55762;7301.892578;0;0;45497.87109;37902.27344;0;56692.59766;1940.73877;3940.361816;0;37335.95703;975.9745483;3170.681885;1030.709229;61511.88672;0;11172.97363;84527.9375;7234.271973;0;39653.48828;0;8790.339844;0;0;0;0;0;0;10940.24219;33652.51172;0;0;73173.40625;52250.55469;56143.57031;34473.42188;0;0;2534.235107;8341.025391;12404.14355;0;77584.42188;63676.29688;0;0;117708.0938;1363104.375;56533.20703;0;0;0;0;0;714.3030396;0;0;1812.733032;8122.28418;0;610.0521851;297.5230713;1099.012085;12763.55273;27974.25391;350648.5625;27715.1582;0;0;0;0;0;0;0;637.5888672;0;12345.07324;7516.623535;0;471322.1563;0;28726.89063;198510.5156;66656.50781;194039.3594;6430.842285;203067.7813;137692.9219;38011.28516;9420.861328;112617.2109;0;47301.02734;37976.80469;61751.27344;327593.1563;0;121151.9844;372211.0625;0;33463.34375;307.1914063;0;1530714.625;13008.54883;211808.5469;185806.8594;654.8027344;285646.6563;95927.91406;17578.98438;82575.92969;36903.10547;1418339.625;1487211.875;269214.4063;40635.12891;0;672615.5625;87679.01563;82309.97656;0;5327971;835271.5625;16168.18457;49212.38281;41908.07422;57991.24219;75126.09375;53871.38672;1824312.5;65225.80078;3231371.25;28527.95313;8739766;320775;69852.99219;97328.44531;21867.08398;104382.9766;19027.12695;16346.61328;4332945.5;8005.414063;24257.03516;21151.07422;19707.87305;3411462.75;26585.70508;24779.09375;10705.56348;23920;24786.48438;1035965.438;27353.61523;26683.99219;39649.57031;19683.39453;48305.52734;17040.25781;80407.00781;104862.8125;35511.63672;126495.9297;29904.26367;110145.0234;109135.6172;96707.90625;42326.12891
585_Dactylocalyx.pumiceus;2.Upper rariphotic;0;22924.86719;464335.3438;200309.3906;18369.25781;0;0;0;5713.980469;38451.61328;112029.5469;106295.8672;7131.981934;0;4533.845703;0;192570.1875;63028.76953;20616.22656;0;0;5795.505859;26903.45313;6669.789063;58306.38672;18176.57422;9177.744141;4575.49707;0;0;24430.90039;15570.43457;136.9484253;54436.22656;0;411.1137085;0;49948.125;921.5776978;308.9860229;0;16391.93945;0;3948.913086;17769.95117;0;0;19115.77148;0;4933.613281;0;0;0;0;0;0;7173.703125;15505.93066;0;0;21480.64648;32436.42969;17638.67188;988.6390381;0;0;2681.621582;6133.686523;4773.199219;0;14433.82715;19343.85938;0;0;28517.24023;261975.5625;10526.06641;0;0;0;0;0;105.6079788;0;0;703.8792725;3052.75708;0;222.5838013;0;0;229.1135101;759.1234131;38446.49219;33272.56641;0;0;0;0;0;0;0;0;0;9791.631836;0;0;21108.44141;0;123479.8203;11828.64844;296855.5;63446.23438;4905.433105;710611.5;57777.23828;9511.638672;7894.814453;6765.244629;0;27410.58594;24717.75781;157406.1563;96380.02344;0;66900.71875;236684.0156;0;10835.24902;702.0776367;0;909526.75;5513.322754;19306.69531;60098.65234;0;47139.54297;44805.57422;19987.62109;16041.25293;14337.10059;544477.6875;386154.6563;184826.8594;26989.98047;0;196287.125;57058.8125;12879.39844;0;1710806.5;243727.7813;18325.0957;31267.43164;41426.01953;61056.94531;80309.14844;30990.47461;798886.25;38617.19922;2276112.25;16741.38867;2416597.75;226270.5625;25620.56055;41741.91016;20497.81055;66592.20313;13451.42383;7134.993652;1264431.125;9239.335938;18853.30469;23784.57617;41305.19141;819837.8125;40444.72656;27361.75195;17085.30859;35046.83203;28946.66602;233594.0156;27501.97266;27790.52148;48718.42969;16135.75781;52285.65625;23678.49023;82107.42969;112010.8594;34606.28516;119948.5547;32416.82422;103724.0469;98375.19531;91283.69531;35571.06641
586_Dactylocalyx.pumiceus;2.Upper rariphotic;0;28864.57227;550480.375;243146.0781;29014.75391;428.6630554;0;0;14697.66602;36618.99219;0;85950.92969;19945.45508;0;11286.70996;0;232308.6563;0;26660.20117;0;0;6672.495117;31949.51758;10582.25391;565551.0625;13905.95508;16876.38477;6092.059082;0;0;32009.7832;84361.51563;1673.656982;34776.46094;824.7734375;77.67224121;0;0;6660.132324;2620.519287;0;3907.149414;166.8983459;1291.850098;8605.597656;572.4639893;0;20992.91406;0;10073.09082;829.8676758;0;0;0;0;156.6177368;86.87026978;3933.039795;0;0;28430.37305;14248.04883;15407.34082;12428.36426;0;0;245.2807617;866.2608032;2824.615967;0;22781.36133;37730.28125;0;0;62329.55859;298126.9063;12973.30469;0;0;0;0;0;0;0;0;2677.206543;8128.855957;0;0;0;158.3327637;3913.756104;9744.833008;104227.2813;23472.54883;0;0;0;0;0;0;0;0;0;10507.01758;2627.749512;0;40752.01172;0;19713.26367;12053.57422;12347.51465;28657.14258;4619.99707;35598.32422;100205.8438;7743.594238;23212.82813;3274.247559;0;29287.25586;14580.38281;14862.19043;62043.62109;0;23036.41797;255127.7188;0;3077.00708;0;0;861626.5;5999.359375;158630.1719;58218.63672;0;30789.5918;60511.6875;17724;15662.99805;14932.60742;645089.3125;401198.9063;185877.4063;23495.70703;0;296231.6563;46279.28516;5260.28418;0;2273304.75;415908.3438;19141.06445;31433.03516;43219.62891;60702.80859;52790.10938;28475.49219;608282.25;36350.82813;2355737.5;16807.52344;4161126.25;203495.5625;22882.19727;49021.9375;3457.304199;59249.03906;9775.163086;11896.81055;1892922.5;10479.30273;26374.74805;36806.76953;26667.2793;1187795.625;27497.04297;37716.5;12011.48242;28045.07422;27807.91406;435087.375;28422.08789;19780.08008;20121.93164;14070.0127;44799.42969;20566.90234;87164.29688;114336.6797;21882.72852;118531.5;33210.61328;108321.0469;97065.34375;95621;41019.53125
587_Dactylocalyx.pumiceus;2.Upper rariphotic;0;21863.30664;415331.5;190024.7656;22929.7207;0;0;0;3885.560547;26477.99414;46663.77734;20303.87695;2469.88208;803.1358643;1809.612793;0;80745.70313;5782.312012;7780.945801;0;0;1235.154053;18873.03711;2712.205078;39955.98828;12600.56738;7771.936523;1919.699097;424.6631775;0;14566.54102;7966.812012;871.6130371;31993.86133;0;0;0;54808.62109;1085.417114;2094.776855;0;16137.88672;0;516.1192627;2641.401855;770.0531006;0;7819.864746;0;102.2003174;0;0;0;0;0;0;3178.279541;12413.68555;0;0;10912.99512;11722.41113;10766.32227;2965.955322;0;0;1803.385742;1401.78064;1613.4729;0;12503.34082;3249.035156;0;0;23254.29492;143298.1563;7623.680664;0;0;2950.144531;1863.055664;0;0;2020.800293;0;1214.124268;7042.812012;0;0;0;0;0;524.5766602;35199.41797;1329.050049;0;0;0;0;0;0;0;0;0;307.4161377;7468.401855;0;29627.83789;0;15573.40332;9822.785156;82536.97656;24351.27734;0;123452.6406;27492.14844;3137.894775;6311.728027;2344.646729;0;33268.99219;27518.32813;42876.64453;36352.60156;0;101674.4297;271854.125;0;1336.312134;0;0;970495.6875;8868.074219;32041.48633;72341.61719;0;40884.97266;55039.09766;10970.63379;16546.64453;14614.2627;750782.1875;422475.9063;247051.7969;33955.49219;0;169107.3125;55850.01953;7725.092773;0;1887371.125;231989.7813;14424.56738;43385.65625;39970.29297;59883.98047;79722.24219;26626.56641;786458.5625;33178.61719;1973066.625;16381.17578;2347342.5;240595.9063;24126.36133;56471.31641;10486.0459;75039.64844;12507.55176;9779.075195;1117348;9992.869141;15443.57129;33856.83984;39292.51563;682114.4375;25430.87695;32601.27148;13177.90137;36921.96094;24685.01758;205403.4531;29293.76172;31207.41992;33463.35547;15545.09668;35005.35547;25492.1543;81863.07031;116618.3438;49979.4375;129480.4922;29175.16602;105584.8047;108794.3281;92986.04688;41203.37891
588_Dactylocalyx.pumiceus;2.Upper rariphotic;0;24987.22266;575348.6875;220725.5;24469.99023;0;0;0;9126.03125;25775.74609;25717.92578;13730.47852;14046.81641;0;2415.513916;0;265488.1563;22306.49805;17941.94336;0;913.4919434;2832.032959;14774.28711;3644.282715;31998.20898;5797.549805;3836.104492;1604.527466;0;0;7549.275879;2045.255737;0;14007.13965;359.9165649;0;0;1800.710205;0;0;2379.02832;25843.9375;0;5754.996094;5988.040039;0;0;895.6168213;0;415.9898071;4739.161133;0;0;0;0;0;121.7088089;5398.027832;0;0;3069.712402;6887.370117;3010.015381;1272.61438;0;0;0;2865.90625;6255.001465;0;3724.544189;17752.74023;0;0;4923.629883;67226.88281;2767.383301;0;0;0;0;0;0;0;0;1944.736206;6253.489746;0;0;0;0;0;0;6782.258301;18217.06836;0;0;0;0;0;0;0;0;0;2218.70874;1525.155396;0;10871.42773;0;47101.5;4965.240723;95631.91406;17252.88281;1414.440308;167290.4531;14622.27734;2740.287109;3852.291504;2367.021729;0;23605.85742;7935.30127;60922.31641;31677.20703;0;55505.02344;175361.0938;0;4482.669922;0;0;683421.25;5858.970215;2739.500977;17745.25586;0;5820.496094;41035.74219;7252.782715;13190.4375;9175.913086;510936.7188;226280.6875;133512.8594;23881.31055;0;101110.3906;38166.04688;0;0;1071123.625;154402.75;14971.82227;26119.68359;45198.87891;53747.59766;99041.25;20893.27148;483698.6563;22410.63867;1483911;9769.378906;1431053.25;151485.0781;16651.5625;32517.73242;12230.00195;52172.62891;8748.167969;5567.045898;588161.6875;10953.77344;24726.81445;46246.71094;35961.90625;445818.9375;37233.39453;32288.17188;8932.819336;28246.18555;35442.61719;98048.03906;24162.45508;28436.16602;25745.46875;17860.73438;54628.28125;18676.9668;97123.71094;118425.6797;28077.95313;134594.0313;40937.6875;122420.3047;111090.9766;95535.99219;43253.45313
